Sample Observation Choice Path Beta1 Beta2 Beta3 Beta4 IsObservedPath Probability
1 116 3 15-6715-2543-2545-2555-2557-6036-4631-4387-4392-2562-2570-7316 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.778067e-01
1 116 4 15-6715-2543-2545-2555-2557-6036-284-2560-6786-2570-7316 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 3.730105e-01
1 116 5 15-6715-2543-2545-2555-2557-6036-4631-4387-4392-2562-2570-7316 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.778067e-01
1 117 1 483-471-481-834-467-274-436-1087-1089-1074-250-1072-1068-7315 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.874025e-01
1 117 2 483-471-481-834-467-274-436-1087-1084-1082-1080-260-7315 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.000538e-01
1 117 3 483-471-481-834-467-274-272-270-6050-257-6048-260-7315 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.050831e-01
1 117 4 483-471-481-834-467-274-436-1087-1089-1074-250-1072-1068-7315 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.874025e-01
1 117 5 483-471-481-834-467-274-436-1087-1084-1082-6046-1072-1068-7315 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1.074607e-01
1 118 1 5881-4198-2339-2337-2335-2333-2331-7257-2329-5895-7252-944-4209-5910-5901-5903-2348-5238-3316-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.843547e-04
1 118 2 5881-4198-4200-7117-7116-4199-3791-5396-3792-5065-5064-5241-5739-5238-3316-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.244975e-01
1 118 3 5881-4198-4200-7117-7116-4199-3791-3793-5397-3792-5065-5064-5241-5739-5238-3316-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.753181e-01
1 118 4 5881-4198-4200-7117-7116-4199-3791-3793-5397-3792-5065-5064-5241-5739-5238-3316-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.753181e-01
1 118 5 5881-4198-4200-7117-7116-4199-3791-5396-3792-5065-5064-5241-5739-5238-3316-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.244975e-01
1 119 1 7079-1226-7117-7116-4199-3791-3793-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-3964-6739-4663-7114-3714-3687-3683-3681-6478-3667-7582 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.250080e-01
1 119 2 7079-1226-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-3964-6739-4663-7114-3714-3687-3685-3053-3681-6478-3667-7582 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.363499e-02
1 119 3 7079-1226-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-3964-6739-4663-7114-3714-3716-3697-3695-6562-5839-5841-5843-7582 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.201139e-02
1 119 4 7079-1226-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-3964-6739-4663-7114-3714-3687-3683-3681-3679-3669-3667-7582 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.237541e-01
1 119 5 7079-1226-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-3964-6739-4663-7114-3714-3687-3683-3681-6478-3667-7582 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.555915e-01
1 120 1 2385-2382-3647-3649-2150-6796-7182-7184-7287-5260-723-6921-7113-3711-3709-3707-3735-3733-92-6568-89-6577-4526-6550-7303 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.795266e-02
1 120 2 2385-2382-3647-3649-2150-6796-7182-7184-7287-5260-723-6921-7113-3711-3709-3707-3735-3733-3731-3729-3727-3725-3723-3721-425-423-7303 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.135590e-01
1 120 3 2385-2382-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-3735-3733-92-4558-1580-1582-1584-422-7303 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.486018e-01
1 120 4 2385-2382-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-3735-3733-3731-3729-88-89-6577-6552-6553-4526-4524-1584-422-7303 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.684473e-05
1 120 5 2385-2382-3647-3649-2150-6796-7182-7184-7287-5260-723-724-2146-3711-3709-3707-3735-3733-92-6568-89-6577-6552-423-7303 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.986977e-02
1 121 1 570-6430-6428-276-274-272-270-6050-7314 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.747425e-01
1 121 2 570-6430-6428-276-274-272-270-6050-7314 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.747425e-01
1 121 3 570-6430-6428-276-274-436-255-7314 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.252575e-01
1 121 4 570-6430-6428-276-274-272-270-6050-7314 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.747425e-01
1 121 5 570-6430-6428-276-274-272-270-6050-7314 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.747425e-01
1 122 1 6911-6912-6910-6907-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.789317e-01
1 122 2 6911-6912-6910-6907-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.789317e-01
1 122 3 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.172329e-01
1 122 4 6911-6912-7071-6914-6908-6906-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.638071e-02
1 122 5 6911-6912-7071-6914-6916-6905-6907-6916-6905-6907-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.454605e-03
1 123 1 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-7469 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.845785e-01
1 123 2 3155-4511-4513-6863-7142-3158-2300-1340-1438-2302-4507-7469 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.154215e-01
1 123 3 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-7469 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.845785e-01
1 123 4 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-7469 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.845785e-01
1 123 5 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-7469 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.845785e-01
1 124 1 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.730353e-01
1 124 2 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.730353e-01
1 124 3 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.730353e-01
1 124 4 3757-5343-5944-2308-1420-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.696474e-02
1 124 5 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.730353e-01
1 125 1 569-4805-6433-6435-567-1466-1117-2344-2346-7107-7105-5985-7094-2074-2076-996-4789-6366-6368-6370-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.780665e-02
1 125 2 569-4805-6433-6435-567-1466-1117-2344-2346-7107-7105-5985-7094-2074-2071-6240-6366-2366-7085-6386-6388-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.321048e-03
1 125 3 569-5883-5885-5887-5889-5891-5893-7254-5895-7252-5897-5899-5901-5903-5985-7094-2074-2071-6240-6366-6368-5956-6388-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.902305e-02
1 125 4 569-5883-5885-5887-5889-5891-5893-7254-5895-7252-5897-5899-5901-5903-5985-7094-2074-2071-6240-6366-6368-6370-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.022200e-01
1 125 5 569-5883-5885-5887-5889-5891-5893-7254-5895-7252-5897-5899-5901-5903-5985-3318-7091-7089-3316-7006-7085-6386-6388-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.562927e-02
1 126 1 4411-5865-4035-3620-3618-7263-3616-4084-4087-2637-2638-6717-2646-4664-5771-4198-4200-7117-7116-4199-3791-3793-5397-3792-6879-6736-4658-5664-6878-434-1126-2279-431-432-5693-5683-3093-5685-2809-1543-1539-7419 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.533407e-01
1 126 2 4411-5865-4035-3620-3618-7263-3616-4084-4087-2637-2638-6717-2646-4664-5771-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5663-5666-5662-6878-434-1126-2279-431-428-5681-3093-5685-2809-1543-1539-7419 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.528291e-02
1 126 3 4411-4025-5874-5872-3622-3620-3618-7263-3616-4084-4087-2637-2638-6717-2646-4664-5771-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-2279-431-432-5693-1976-6156-3215-6615-6613-4516-1541-1539-7419 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.973564e-03
1 126 4 4411-5865-4035-3620-3618-7263-3616-4084-4087-2637-2638-6717-2646-4664-5771-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-2279-5675-3089-5681-3093-5685-2809-1543-1539-7419 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.194028e-01
1 126 5 4411-5865-4035-3620-3618-7263-3616-4084-4087-2637-2638-6717-2646-4664-5771-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-2279-5675-3089-5681-3093-5685-2809-1543-1539-7419 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.194028e-01
1 127 1 2820-1525-553-3701-7363 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.485062e-01
1 127 2 2820-1525-553-3701-7363 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.485062e-01
1 127 3 2820-1967-1526-2827-1523-1521-6560-109-781-7363 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.964079e-02
1 127 4 2820-1525-2825-1521-6560-109-781-7363 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.185302e-02
1 127 5 2820-1525-553-3701-7363 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.485062e-01
1 128 1 6911-6912-7071-6914-6908-6906-6904-2385-2382-3647-3649-3651-3213-1660-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.022298e-01
1 128 2 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-3651-3213-1660-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.121407e-01
1 128 3 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-3651-3213-1660-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.121407e-01
1 128 4 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-3651-3213-1660-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.121407e-01
1 128 5 6911-6912-7071-6914-6916-6905-6907-6916-6904-2385-2382-3647-3649-3651-3213-1660-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.562955e-02
1 129 1 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 129 2 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 129 3 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 129 4 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 129 5 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 130 1 7075-7080-7078-7077-7079-7076-1654-2341-2339-2337-2335-2333-2331-7257-2329-5895-7252-943-7370 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.687695e-03
1 130 2 7075-1226-1537-4709-2337-2335-2333-2331-7257-2329-5895-7252-943-7370 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.955322e-01
1 130 3 7075-7080-7025-7020-7033-7023-7024-7079-1226-1537-4709-2337-2335-2333-2331-7257-2329-5895-7252-943-7370 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.800730e-04
1 130 4 7075-1226-1537-4709-2337-2335-2333-2331-7257-2329-5895-7252-943-7370 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.955322e-01
1 130 5 7075-1226-1537-4709-2337-2335-2333-2331-7257-2329-5895-7252-943-7370 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.955322e-01
1 131 1 1967-2823-1972-3708-3710-3712-4662-6738-5271-5086-5085-6873-6874-1128-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2645-2642-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-6831-6855-4122-6833-4124-6835-4126-4128-6837-4138-7612 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.383732e-01
1 131 2 1967-1968-1525-553-3701-3699-1570-3091-5692-1127-7274-5088-5093-5092-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2645-2642-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-6831-6855-4122-6833-4124-6835-4126-4128-6837-4138-7612 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.809452e-02
1 131 3 1967-2823-1972-3708-3710-3712-4662-6738-5271-5086-5085-6873-6874-1128-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2635-2643-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-6831-6855-4122-6833-4124-6835-4126-4128-6837-4138-7612 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.235323e-01
1 131 4 1967-2823-1972-3708-3710-3712-4662-6738-5271-5086-5085-6873-6874-1128-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2635-2643-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-6831-6855-4122-6833-4124-6835-4126-4128-6837-4138-7612 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.235323e-01
1 131 5 1967-2823-1972-3708-3710-3712-4662-6738-5271-5086-5085-6873-6874-1128-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2635-2643-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-6831-6855-4122-6833-4124-6835-4126-4128-6837-4138-7612 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.235323e-01
1 132 1 6353-6357-6362-2358-2360-2362-2364-2366-7085-7669 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.990916e-01
1 132 2 6353-6357-6362-2358-2360-2362-2364-2366-7085-7669 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.990916e-01
1 132 3 6353-6357-6362-2358-2360-2362-2364-2366-7085-7669 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.990916e-01
1 132 4 6353-6357-6360-6358-4020-6231-6355-950-6357-6362-2358-2360-2362-2364-2366-7085-7669 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.084472e-04
1 132 5 6353-6357-6362-2358-2360-2362-2364-2366-7085-7669 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.990916e-01
1 133 1 5881-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-4264-4263-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.233624e-03
1 133 2 5881-4198-4200-7117-7116-4199-3791-3793-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.695611e-01
1 133 3 5881-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.292043e-01
1 133 4 5881-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-5086-3962-3640-5267-1129-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6744-5280-6685-6871-712-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.465276e-07
1 133 5 5881-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.292043e-01
1 134 1 5426-5422-1940-1932-7199-6828-7201-3790-7084-7016-7744 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.906056e-01
1 134 2 5426-5422-1940-1932-7199-6828-7201-3790-7084-6896-7082-7019-7744 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.093944e-01
1 134 3 5426-5422-1940-1932-7199-6828-7201-3790-7084-6896-7082-7019-7744 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.093944e-01
1 134 4 5426-5422-1940-1932-7199-6828-7201-3790-7084-7016-7744 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.906056e-01
1 134 5 5426-5422-1940-1932-7199-6828-7201-3790-7084-7016-7744 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.906056e-01
1 135 1 7026-7018-7081-4224-6893-7628 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 2.242144e-01
1 135 2 7026-7017-6896-4224-6893-7628 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.757856e-01
1 135 3 7026-7017-6896-4224-6893-7628 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.757856e-01
1 135 4 7026-7018-7081-4224-6893-7628 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 2.242144e-01
1 135 5 7026-7017-6896-4224-6893-7628 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.757856e-01
1 136 1 3757-5343-2307-2305-4508-2303-4510-2301-3157-7143-6864-4514-4512-3156-3154-3152-7438 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.754856e-01
1 136 2 3757-5343-5944-2308-1420-2305-4508-2303-4510-2301-3157-7143-6864-4514-4512-3156-3154-3152-7438 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.451441e-02
1 136 3 3757-5343-2307-2305-4508-2303-4510-2301-3157-7143-6864-4514-4512-3156-3154-3152-7438 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.754856e-01
1 136 4 3757-5343-2307-2305-4508-2303-4510-2301-3157-7143-6864-4514-4512-3156-3154-3152-7438 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.754856e-01
1 136 5 3757-5343-2307-2305-4508-2303-4510-2301-3157-7143-6864-4514-4512-3156-3154-3152-7438 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.754856e-01
1 137 1 1700-1266-1264-6891-978-1464-1463-3514-1483-2293-2291-7358 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.602053e-01
1 137 2 1700-1266-1264-6891-978-1464-1463-3514-1483-2293-2291-7358 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.602053e-01
1 137 3 1700-1269-1268-1266-1264-6891-978-1464-1463-3514-1483-2293-2291-7358 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.380966e-04
1 137 4 1700-1266-1264-6891-978-1464-1463-3514-1483-2293-2291-7358 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.602053e-01
1 137 5 1700-1266-1264-6891-978-1464-6703-168-3295-3297-768-766-7358 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 2.390566e-01
1 138 1 4020-6352-6357-6360-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 138 2 4020-6352-6357-6360-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 138 3 4020-6352-6357-6360-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 138 4 4020-6352-6357-6360-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 138 5 4020-6352-6357-6360-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 139 1 1528-3302-3138-5268-5267-1129-5087-6743-4686-3959-2265-2267-4653-1282-3955-3957-1009-974-7375 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.321786e-01
1 139 2 1528-1530-2849-3343-3640-5267-1129-5087-6743-4686-3959-2265-2267-4653-1282-1284-3179-1711-3174-1281-1285-3955-3957-1009-974-7375 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.392712e-05
1 139 3 1528-3302-3138-5268-5267-1129-5087-6743-4686-3959-2265-2267-4653-1282-3955-3957-1009-974-7375 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.321786e-01
1 139 4 1528-1530-2849-3343-3640-3637-3309-3109-3312-3124-3638-5267-1129-5087-6743-4686-3959-2264-785-3975-2267-4653-1282-3955-3957-1009-974-7375 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.210348e-06
1 139 5 1528-1530-2849-3343-3640-5267-1129-5087-6743-4686-3959-2265-2267-4653-1282-3955-3957-1009-974-7375 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 2.677213e-01
1 140 1 5985-7096-6978-6974-7063-7694 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.249469e-01
1 140 2 5985-7096-6978-6974-7063-7694 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.249469e-01
1 140 3 5985-7096-6978-6975-7065-6979-7694 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1.582712e-01
1 140 4 5985-7096-3321-7098-6979-7694 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.774108e-01
1 140 5 5985-7094-548-6229-7694 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.393711e-01
1 141 1 6911-6912-7071-6914-6916-6904-2385-2382-7487 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.767183e-01
1 141 2 6911-6912-7071-6914-6908-6906-6904-2385-2382-7487 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.232817e-01
1 141 3 6911-6912-7071-6914-6916-6904-2385-2382-7487 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.767183e-01
1 141 4 6911-6912-7071-6914-6916-6904-2385-2382-7487 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.767183e-01
1 141 5 6911-6912-7071-6914-6916-6904-2385-2382-7487 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.767183e-01
1 142 1 5881-4198-2339-2337-2335-2333-2331-7257-2329-7259-2327-4707-7131-2325-1117-1468-5935-5580-5583-5579-1966-3424-522-3420-3422-7573 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.939651e-01
1 142 2 5881-4198-4200-1537-4709-2337-2335-2333-2331-7257-2329-7259-2327-4707-7131-2325-1117-1468-5935-5580-5583-5579-1966-3424-522-3420-3422-7573 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.596657e-03
